school_id,school_name,degree_type,state_abbrev,school_website,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,official_match_reason,discovery_method,search_or_sitemap_query,source_last_checked,fetch_status,review_status,notes
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,MO,http://med.umkc.edu/md/apply/,https://med.umkc.edu/academics/degree-and-certificate-programs/pa/student-profiles.html,Sitemap stats-like URL,class_profile,med.umkc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Missouri-Kansas City School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.umkc.edu/.
md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,MD,NE,http://www.unmc.edu/com/prospective/admissions/index.html,http://www.unmc.edu/com/prospective/admissions/index.html,University of Nebraska College of Medicine,admissions_page,unmc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Nebraska College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,NV,http://med.unr.edu/admissions,http://med.unr.edu/admissions,University of Nevada School of Medicine,admissions_page,med.unr.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Nevada, Reno School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=high_confidence score=0.93.
md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,NV,http://med.unr.edu/admissions,https://med.unr.edu/about/annual-report,Sitemap stats-like URL,annual_report,med.unr.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Nevada, Reno School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.unr.edu/.
md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,MD,NM,http://som.unm.edu/education/md/ume/,http://som.unm.edu/education/md/ume/,University of New Mexico School of Medicine,admissions_page,som.unm.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of New Mexico School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,University of North Dakota School of Medicine and Health Sciences,MD,ND,http://www.med.und.edu/student-affairs-admissions/application-process.cfm,http://www.med.und.edu/student-affairs-admissions/application-process.cfm,University of North Dakota School of Medicine and Health Sciences,admissions_page,med.und.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of North Dakota School of Medicine and Health Sciences"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_url_error,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,MD,OK,https://www.oumedicine.com/college-of-medicine/information-about/admissions,https://www.oumedicine.com/college-of-medicine/information-about/admissions,University of Oklahoma College of Medicine,admissions_page,oumedicine.com,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Oklahoma College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,University of Pittsburgh School of Medicine,MD,PA,http://medschool.pitt.edu/admissions/index.aspx,http://medschool.pitt.edu/admissions/index.aspx,University of Pittsburgh School of Medicine,admissions_page,medschool.pitt.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Pittsburgh School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,MD,NY,https://www.urmc.rochester.edu/education/md/admissions.aspx,https://www.urmc.rochester.edu/education/md/admissions.aspx,University of Rochester School of Medicine and Dentistry,admissions_page,urmc.rochester.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Rochester School of Medicine and Dentistry"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",MD,SC,http://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,http://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,University of South Carolina School of Medicine - Greenville,admissions_page,sc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of South Carolina School of Medicine, Greenville"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",MD,SC,http://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,https://sc.edu/study/colleges_schools/medicine/education/md_program/admission/classprofile/index.php,Sitemap stats-like URL,class_profile,sc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of South Carolina School of Medicine, Greenville"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at http://sc.edu/.
md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,University of South Dakota Sanford School of Medicine,MD,SD,http://www.usd.edu/medicine/medical-student-affairs/eligibility,http://www.usd.edu/medicine/medical-student-affairs/eligibility,University of South Dakota Sanford School of Medicine,admissions_page,usd.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of South Dakota Sanford School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/about/strategic-plan/documents/medicine-annual-report.docx,Sitemap stats-like URL,annual_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/class-profiles.php,Sitemap stats-like URL,class_profile,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/roster/documents/2015-entering-class-list.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/roster/documents/2016-entering-class.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/roster/documents/2017-entering-class-list.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/roster/documents/2018-entering-class-list.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/roster/documents/2019-entering-class.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/admissions/roster/documents/2020-entering-class.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/student-affairs/documents/composites-residency/uthsc-com-2023-entering-class-composite.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_401,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://uthsc.edu/medicine/test/chattanooga/gme/fast-facts.php,Sitemap stats-like URL,class_profile,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,accepted_for_fetch,Discovered from sitemap rooted at https://www.uthsc.edu/.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://www.uthsc.edu/Medicine/Admissions/index.php,University of Tennessee Health Science Center College of Medicine,admissions_page,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,TN,https://www.uthsc.edu/Medicine/Admissions/index.php,https://www.uthsc.edu/medicine/admissions/class-profiles.php,Profiles of Admitted Classes,class_profile,uthsc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""University of Tennessee Health Science Center College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from https://www.uthsc.edu/Medicine/Admissions/index.php.
md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,MD,TX,http://www.utrgv.edu/school-of-medicine/admissions-and-aid/index.htm,http://www.utrgv.edu/school-of-medicine/admissions-and-aid/index.htm,University of Texas Rio Grande Valley School of Medicine,admissions_page,utrgv.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Texas Rio Grande Valley School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,MD,TX,http://www.utsouthwestern.edu/education/medical-school/admissions/,http://www.utsouthwestern.edu/education/medical-school/admissions/,"Medical School Admissions: UT Southwestern - Dallas, TX",admissions_statistics,utsouthwestern.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""University of Texas Southwestern Medical School"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_toledo_college_of_medicine_and_life_sciences_toledo_ohio,University of Toledo College of Medicine and Life Sciences,MD,OH,https://www.utoledo.edu/med/md/,https://www.utoledo.edu/med/md/,MD Programs,class_profile,utoledo.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""University of Toledo College of Medicine and Life Sciences"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_toledo_college_of_medicine_and_life_sciences_toledo_ohio,University of Toledo College of Medicine and Life Sciences,MD,OH,https://www.utoledo.edu/med/md/,https://www.utoledo.edu/med/md/classprofile.html,Class Profile,class_profile,utoledo.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""University of Toledo College of Medicine and Life Sciences"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from https://www.utoledo.edu/med/md/.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,VA,https://med.virginia.edu/admissions/,https://med.virginia.edu/admissions/,University of Virginia School of Medicine,admissions_page,med.virginia.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Virginia School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,VA,https://med.virginia.edu/admissions/,https://med.virginia.edu/home-2/2021-2022_annual-report_homepage-slider2_821x448/,Sitemap stats-like URL,annual_report,med.virginia.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Virginia School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.virginia.edu/.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,VA,https://med.virginia.edu/admissions/,https://med.virginia.edu/home-2/2021-2022_annual-report_homepage-slider_821x448/,Sitemap stats-like URL,annual_report,med.virginia.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Virginia School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.virginia.edu/.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,VA,https://med.virginia.edu/admissions/,https://med.virginia.edu/home-2/2023-annual-report-cover-with-drop-shadow-gray-bkgrd-2x1/,Sitemap stats-like URL,annual_report,med.virginia.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Virginia School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.virginia.edu/.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,VA,https://med.virginia.edu/admissions/,https://med.virginia.edu/home-2/2024-annual-report-on-gray-woodgrain-tabletop-2/,Sitemap stats-like URL,annual_report,med.virginia.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Virginia School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.virginia.edu/.
md_university_of_virginia_school_of_medicine_charlottesville_virginia,University of Virginia School of Medicine,MD,VA,https://med.virginia.edu/admissions/,https://med.virginia.edu/home-2/2024-annual-report-on-gray-woodgrain-tabletop/,Sitemap stats-like URL,annual_report,med.virginia.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Virginia School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.virginia.edu/.
md_university_of_washington_school_of_medicine_seattle_washington,University of Washington School of Medicine,MD,WA,http://www.uwmedicine.org/education/md-program/admissions,http://www.uwmedicine.org/education/md-program/admissions,University of Washington School of Medicine,admissions_page,uwmedicine.org,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Washington School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_403,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,WI,http://www.med.wisc.edu/education/md/admissions/main/102,http://www.med.wisc.edu/admissions/entering-class-profile/,MD Admissions - Entering MD Class Statistics - School of Medicine and Public Health,admissions_statistics,med.wisc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""University of Wisconsin School of Medicine and Public Health"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from http://www.med.wisc.edu/education/md/admissions/main/102.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,WI,http://www.med.wisc.edu/education/md/admissions/main/102,http://www.med.wisc.edu/education/md/admissions/main/102,MD Admissions - School of Medicine and Public Health,admissions_statistics,med.wisc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""University of Wisconsin School of Medicine and Public Health"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,WI,http://www.med.wisc.edu/education/md/admissions/main/102,https://www.med.wisc.edu/about-us/facts-and-figures/,Sitemap stats-like URL,class_profile,med.wisc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Wisconsin School of Medicine and Public Health"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.med.wisc.edu/.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,WI,http://www.med.wisc.edu/education/md/admissions/main/102,https://www.med.wisc.edu/education/md-program/admissions/entering-class-profile/,Sitemap stats-like URL,class_profile,med.wisc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link; official_domain_sitemap,"""University of Wisconsin School of Medicine and Public Health"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.med.wisc.edu/. Found as a one-hop link from http://www.med.wisc.edu/education/md/admissions/main/102.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,WI,http://www.med.wisc.edu/education/md/admissions/main/102,https://www.med.wisc.edu/news/warm-rural-medicine-program-2018-entering-class/,Sitemap stats-like URL,class_profile,med.wisc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Wisconsin School of Medicine and Public Health"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.med.wisc.edu/.
md_university_of_wisconsin_school_of_medicine_and_public_health_madison_wisconsin,University of Wisconsin School of Medicine and Public Health,MD,WI,http://www.med.wisc.edu/education/md/admissions/main/102,https://www.med.wisc.edu/research/facts-and-figures/,Sitemap stats-like URL,class_profile,med.wisc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Wisconsin School of Medicine and Public Health"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.med.wisc.edu/.
md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,MD,TN,https://medschool.vanderbilt.edu/md-admissions/,https://medschool.vanderbilt.edu/2022/06/30/meet-the-vanderbilt-mstp-incoming-class-of-2022/,Sitemap stats-like URL,class_profile,medschool.vanderbilt.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Vanderbilt University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://medschool.vanderbilt.edu/.
md_vanderbilt_university_school_of_medicine_nashville_tennessee,Vanderbilt University School of Medicine,MD,TN,https://medschool.vanderbilt.edu/md-admissions/,https://medschool.vanderbilt.edu/md-admissions/,Vanderbilt University School of Medicine,admissions_page,medschool.vanderbilt.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Vanderbilt University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,VA,http://www.medschool.vcu.edu/admissions/md/,http://www.medschool.vcu.edu/about/annual-reports/,Annual Reports,annual_report,medschool.vcu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""Virginia Commonwealth University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from http://www.medschool.vcu.edu/admissions/md/.
md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,VA,http://www.medschool.vcu.edu/admissions/md/,http://www.medschool.vcu.edu/admissions/md/,Virginia Commonwealth University School of Medicine,admissions_page,medschool.vcu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Virginia Commonwealth University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_virginia_commonwealth_university_school_of_medicine_richmond_virginia,Virginia Commonwealth University School of Medicine,MD,VA,http://www.medschool.vcu.edu/admissions/md/,https://medschool.vcu.edu/about/annual-reports/,Sitemap stats-like URL,annual_report,medschool.vcu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Virginia Commonwealth University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://www.medschool.vcu.edu/.
md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,MD,MI,http://admissions.med.wayne.edu/,http://admissions.med.wayne.edu/,Wayne State University School of Medicine,admissions_page,admissions.med.wayne.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Wayne State University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,MD,WV,http://medicine.hsc.wvu.edu/md-admissions/,http://medicine.hsc.wvu.edu/md-admissions/,West Virginia University School of Medicine,admissions_page,medicine.hsc.wvu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""West Virginia University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_west_virginia_university_school_of_medicine_morgantown_west_virginia,West Virginia University School of Medicine,MD,WV,http://medicine.hsc.wvu.edu/md-admissions/,http://medicine.hsc.wvu.edu/md-admissions/2029-class-profile/,2029 Class Profile,class_profile,medicine.hsc.wvu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""West Virginia University School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from http://medicine.hsc.wvu.edu/md-admissions/.
